id,description,quantity,unit.name,quantity.$numberLong,releases.date,releases.id,releases.contracts.value.amount,releases.contracts.value.currency
7,S2 PO C Chocolatina,15751.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
8,S2 PO HN Chocolatina,1413.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
9,S3 PO A Chocolatina,8817.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
10,S3 PO B Chocolatina,25912.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
11,S3 PO C Chocolatina,13665.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
12,S3 PO HN Chocolatina,1225.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
13,S12 PO A Chocolatina,10565.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
14,S12 PO B Chocolatina,31047.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
15,S12 PO C Chocolatina,16374.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
16,S12 PO HN Chocolatina,1468.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
17,S15 PO A Chocolatina,9374.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
18,S15 PO B Chocolatina,27545.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
19,S15 PO C Chocolatina,14526.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
20,S15 PO HN Chocolatina,1302.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
21,S20 PO A Chocolatina,8825.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
22,S20 PO B Chocolatina,25934.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
23,S20 PO C Chocolatina,13676.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
24,S20 PO HN Chocolatina,1226.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
25,S24 PO A Chocolatina,9191.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
26,S24 PO B Chocolatina,27011.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
27,S24 PO C Chocolatina,14243.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
28,S24 PO HN Chocolatina,1277.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
29,S25 PO A Chocolatina,10144.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
30,S25 PO B Chocolatina,29809.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
31,S25 PO C Chocolatina,15720.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
32,S25 PO HN Chocolatina,1408.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
33,S29 PO A Chocolatina,9173.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
34,S29 PO B Chocolatina,26961.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
35,S29 PO C Chocolatina,14216.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
36,S29 PO HN Chocolatina,1275.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
37,S5 PC A Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),3394.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
38,S5 PC B Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),9980.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
39,S5 PC C Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),5328.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
40,S5 PC HN Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),475.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
41,S11 PC A Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),3691.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
42,S11 PC B Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),10854.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
43,S11 PC C Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),5795.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
44,S11 PC HN Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),516.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
45,S13 PC A Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),3758.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
46,S13 PC B Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),11052.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
47,S13 PC C Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),5901.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
48,S13 PC HN Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),526.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
49,S17 PC A Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),3149.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
50,S17 PC B Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),9258.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
51,S17 PC C Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),4943.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
52,S17 PC HN Croissant Relleno De Arequipe O Mermelada De Frutas (20% de arequipe o mermelada),441.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
53,S11 CE A Galleta Casera (Paquete mínimo dos (2) unidades),13624.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
54,S11 CE B Galleta Casera (Paquete mínimo dos (2) unidades),39407.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
55,S11 CE C Galleta Casera (Paquete mínimo dos (2) unidades),22207.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
56,S11 CE HN Galleta Casera (Paquete mínimo dos (2) unidades),1714.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
57,S17 CE A Galleta Casera (Paquete mínimo dos (2) unidades),11622.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
58,S17 CE B Galleta Casera (Paquete mínimo dos (2) unidades),33612.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
59,S17 CE C Galleta Casera (Paquete mínimo dos (2) unidades),18944.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
60,S17 CE HN Galleta Casera (Paquete mínimo dos (2) unidades),1464.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
61,S11 PC A Sánduche con/de Pernil de Cerdo y Queso Doble Crema En Pan Blanco,651.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
62,S11 PC B Sánduche con/de Pernil de Cerdo y Queso Doble Crema En Pan Blanco,1510.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
63,S11 PC C Sánduche con/de Pernil de Cerdo y Queso Doble Crema En Pan Blanco,1523.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
64,S5 PC A Sánduche de Queso,5943.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
65,S5 PC B Sánduche de Queso,17047.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
66,S5 PC C Sánduche de Queso,10235.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
67,S11 PC A Sánduche de Queso,6462.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
68,S11 PC B Sánduche de Queso,18541.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
69,S11 PC C Sánduche de Queso,11131.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
70,S13 PC A Sánduche de Queso,6580.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
71,S13 PC B Sánduche de Queso,18878.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
72,S13 PC C Sánduche de Queso,11334.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
73,S17 PC A Sánduche de Queso,5514.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
74,S17 PC B Sánduche de Queso,15815.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
75,S17 PC C Sánduche de Queso,9496.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
76,S5 PC A Sánduche De/Con Queso Y Mermelada,5055.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
77,S5 PC B Sánduche De/Con Queso Y Mermelada,14878.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
78,S5 PC C Sánduche De/Con Queso Y Mermelada,8100.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
79,S5 PC HN Sánduche De/Con Queso Y Mermelada,715.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
80,S11 PC A Sánduche De/Con Queso Y Mermelada,5497.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
81,S11 PC B Sánduche De/Con Queso Y Mermelada,16181.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
82,S11 PC C Sánduche De/Con Queso Y Mermelada,8810.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
83,S11 PC HN Sánduche De/Con Queso Y Mermelada,777.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
84,S13 PC A Sánduche De/Con Queso Y Mermelada,5597.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
85,S13 PC B Sánduche De/Con Queso Y Mermelada,16476.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
86,S13 PC C Sánduche De/Con Queso Y Mermelada,8971.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
87,S13 PC HN Sánduche De/Con Queso Y Mermelada,792.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
88,S17 PC A Sánduche De/Con Queso Y Mermelada,4690.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
89,S17 PC B Sánduche De/Con Queso Y Mermelada,13802.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
90,S17 PC C Sánduche De/Con Queso Y Mermelada,7515.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
91,S17 PC HN Sánduche De/Con Queso Y Mermelada,664.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
92,S11 PC A Sánduche En Pan Árabe Con/De  Pernil De Cerdo Y Queso,6027.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
93,S11 PC B Sánduche En Pan Árabe Con/De  Pernil De Cerdo Y Queso,16976.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
94,S11 PC C Sánduche En Pan Árabe Con/De  Pernil De Cerdo Y Queso,9992.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
95,S11 PC HN Sánduche En Pan Árabe Con/De  Pernil De Cerdo Y Queso,698.0,Unidad,,2018-07-11T00:00:00.000Z,29783,481818944,COP
1,"S28 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT), ad",26043.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
2,"S28 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT), ad",32469.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
3,"S28 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT), ad",15119.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
4,"S28 BL HN Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT), a",1243.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
5,"S30 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT), ad",20906.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
6,"S30 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT), ad",26076.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
7,"S30 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT), ad",12142.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
8,"S30 BL HN Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT), a",999.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
9,"S1 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",11430.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
10,"S1 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",14270.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
11,"S1 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",14055.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
12,"S2 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",13062.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
13,"S2 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",16314.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
14,"S2 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",16058.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
15,"S7 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",12787.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
16,"S7 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",15945.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
17,"S7 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",15699.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
18,"S10 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",13090.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
19,"S10 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",16336.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
20,"S10 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",16081.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
21,"S11 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",11969.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
22,"S11 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",14939.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
23,"S11 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",14707.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
24,"S12 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",13590.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
25,"S12 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",16960.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
26,"S12 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",16695.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
27,"S13 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",12186.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
28,"S13 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",15212.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
29,"S13 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",14979.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
30,"S15 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",12049.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
31,"S15 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",15040.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
32,"S15 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",14808.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
33,"S28 BL A Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",11347.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
34,"S28 BL B Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",14163.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
35,"S28 BL C Leche Entera Saborizada (Chocolate, fresa y vainilla), ultra alta temperatura UAT (UHT).",13961.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
36,S1 FS A Snack de Soya Horneado,1790.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
37,S1 FS B Snack de Soya Horneado,2479.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
38,S1 FS C Snack de Soya Horneado,2484.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
39,S2 FS A Snack de Soya Horneado,2043.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
40,S2 FS B Snack de Soya Horneado,2834.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
41,S2 FS C Snack de Soya Horneado,2841.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
42,S3 FS A Snack de Soya Horneado,1774.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
43,S3 FS B Snack de Soya Horneado,2456.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
44,S3 FS C Snack de Soya Horneado,2462.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
45,S4 FS A Snack de Soya Horneado,1856.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
46,S4 FS B Snack de Soya Horneado,2571.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
47,S4 FS C Snack de Soya Horneado,2578.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
48,S5 FS A Snack de Soya Horneado,1721.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
49,S5 FS B Snack de Soya Horneado,2385.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
50,S5 FS C Snack de Soya Horneado,2393.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
51,S6 FS A Snack de Soya Horneado,1139.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
52,S6 FS B Snack de Soya Horneado,1582.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
53,S6 FS C Snack de Soya Horneado,1585.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
54,S7 FS A Snack de Soya Horneado,2001.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
55,S7 FS B Snack de Soya Horneado,2771.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
56,S7 FS C Snack de Soya Horneado,2778.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
57,S8 FS A Snack de Soya Horneado,1476.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
58,S8 FS B Snack de Soya Horneado,2047.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
59,S8 FS C Snack de Soya Horneado,2051.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
60,S9 FS A Snack de Soya Horneado,1254.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
61,S9 FS B Snack de Soya Horneado,1736.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
62,S9 FS C Snack de Soya Horneado,1741.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
63,S10 FS A Snack de Soya Horneado,2049.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
64,S10 FS B Snack de Soya Horneado,2835.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
65,S10 FS C Snack de Soya Horneado,2844.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
66,S11 FS A Snack de Soya Horneado,1874.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
67,S11 FS B Snack de Soya Horneado,2595.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
68,S11 FS C Snack de Soya Horneado,2601.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
69,S12 FS A Snack de Soya Horneado,2126.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
70,S12 FS B Snack de Soya Horneado,2945.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
71,S12 FS C Snack de Soya Horneado,2952.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
72,S13 FS A Snack de Soya Horneado,1905.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
73,S13 FS B Snack de Soya Horneado,2643.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
74,S13 FS C Snack de Soya Horneado,2648.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
75,S14 FS A Snack de Soya Horneado,1595.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
76,S14 FS B Snack de Soya Horneado,2214.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
77,S14 FS C Snack de Soya Horneado,2215.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
78,S15 FS A Snack de Soya Horneado,1885.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
79,S15 FS B Snack de Soya Horneado,2613.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
80,S15 FS C Snack de Soya Horneado,2619.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
81,S16 FS A Snack de Soya Horneado,1673.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
82,S16 FS B Snack de Soya Horneado,2320.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
83,S16 FS C Snack de Soya Horneado,2325.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
84,S17 FS A Snack de Soya Horneado,1596.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
85,S17 FS B Snack de Soya Horneado,2214.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
86,S17 FS C Snack de Soya Horneado,2221.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
87,S18 FS A Snack de Soya Horneado,1522.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
88,S18 FS B Snack de Soya Horneado,2110.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
89,S18 FS C Snack de Soya Horneado,2116.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
90,S19 FS A Snack de Soya Horneado,2089.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
91,S19 FS B Snack de Soya Horneado,2896.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
92,S19 FS C Snack de Soya Horneado,2901.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
93,S20 FS A Snack de Soya Horneado,1777.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
94,S20 FS B Snack de Soya Horneado,2460.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
95,S20 FS C Snack de Soya Horneado,2466.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
96,S21 FS A Snack de Soya Horneado,1393.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
97,S21 FS B Snack de Soya Horneado,1934.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
98,S21 FS C Snack de Soya Horneado,1939.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
99,S22 FS A Snack de Soya Horneado,2140.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
100,S22 FS B Snack de Soya Horneado,2963.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
101,S22 FS C Snack de Soya Horneado,2970.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
102,S23 FS A Snack de Soya Horneado,1498.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
103,S23 FS B Snack de Soya Horneado,2077.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
104,S23 FS C Snack de Soya Horneado,2083.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
105,S24 FS A Snack de Soya Horneado,1850.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
106,S24 FS B Snack de Soya Horneado,2561.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
107,S24 FS C Snack de Soya Horneado,2569.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
108,S25 FS A Snack de Soya Horneado,2039.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
109,S25 FS B Snack de Soya Horneado,2826.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
110,S25 FS C Snack de Soya Horneado,2832.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
111,S26 FS A Snack de Soya Horneado,2062.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
112,S26 FS B Snack de Soya Horneado,2862.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
113,S26 FS C Snack de Soya Horneado,2867.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
114,S27 FS A Snack de Soya Horneado,1612.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
115,S27 FS B Snack de Soya Horneado,2236.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
116,S27 FS C Snack de Soya Horneado,2241.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
117,S28 FS A Snack de Soya Horneado,1777.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
118,S28 FS B Snack de Soya Horneado,2460.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
119,S28 FS C Snack de Soya Horneado,2468.0,Unidad,,2018-07-11T00:00:00.000Z,29782,763145256,COP
